chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C2443_c3,C2443,case,3,"imprisonment. 13. The High Court in appeal, however, acquitted the accused. On the question of alleged motive, the High Court found that civil litigation was against Mohan Singh-PW6 and not against his son deceased Ravinder Singh. In its opinion, the case of the prosecution is highly improbable that-deceased alone was attacked, and Mohan Singh against whom the accused had actual grudge, was allowed to go unhurt. 14. The High Court found that the entry in the OPD register of the Hospital, where the dead body is alleged to have been carried by the two alleged eyewitnesses, contains interpolation. There was a subsequent insertion of entry of dead body of the deceased in the register. The said tampering with the hospital record indicates that false evidence was created to prove the presence of the two alleged eyewitnesses at the time of the incident The High Court also found that evidence of recovery of the alleged weapons made on 6th July, 1990 was a fabrication as was also found by the trial court. 15. The High Court totally discarded the alleged extra judicial confessions made to Puran Singh-PWS. It is held that there was no possibility of the accused reposing any confidence in Puran Singh, the Lambardar of the village and confessing their involvement before him. The conduct of Puran Singh is also unnatural. On such alleged confession he instructed them to contact him the next day but the accused contacted him on 6th July, 1990 on which date they were formally arrested. The High Court observed that Puran Singh is Lambardar of the village and being in close contact with the police has been set up as a witness to prove a false extra judicial confession. 16. The High Court came to the conclusion that there is unexplained delay in lodging the FIR. The High Court found that the FIR was ante-timed. Kapur Singh, Head Constable in that regard was disbelieved. His explanation that he left police station, Haryana on motorcycle at 12,00 in the mid-night but could not carry the report to the judicial magistrate same night because his motorcycle developed some problem on the way, has been disbelieved. The explanation for further delay, by stating that the magistrate was asleep has also been found by the High Court to be false. The conduct of Police Constable is held to be contrary to the provisions of the Punjab Police Manual which contains instructions how FIRs are to be promptly recorded and reported to the Magistrate. 17. The High Court also came to the conclusion that the two eye-witnesses Mohan Singh PW6 and Sardara Singh-PW7 have been falsely set up to depose that they had actually witnessed the assault made by the accused. The High Court has recorded more than one reason to reject the testimony of the alleged eyewitnesses. It is observed that if one of the accused had a serious grudge against Mohan Singh-PW6 who was present on the spot, instead of attacking him, there was no cause to open attack on his son, the deceased. According to the High Court,",512,RLC
C2444_c4,C2444,case,4,"the plaint by sending a notice u/s. 80 of the Code of Civil Procedure and that the cause of action had also arisen earlier on 3.10.1991 as the plaintiff's previous suit was decreed by the trial court. 11. The suit was resisted by the first defendant-State by contending that the plaintiff was recruited temporarily only as an officer in Punjab Agricultural Service Class-I on a scale of pay of Rs.400-1250/ and he could be fitted only in the revised scale of pay of Rs.940-1850/ and that his seniority cannot be re-fixed as claimed by him since even in the recruitment he was placed junior to those officers. The State, no doubt, had to concede that the decree in Civil Suit No. 461 of 1991 had become final. It was pleaded that the present suit was barred by limitation and that the seniority that was fixed in the year 1980 and in the years 1984 and 1985 could not be upset or revised in the suit filed in the year 1993 and that merely because the State has been forced to give the plaintiff a higher scale of pay, the plaintiff could not claim seniority over other officers. All the necessary parties have not been impleaded. The suit was liable to be dismissed. Defendant No.2 was removed from the array of parties. Two of the other defendants filed a written statement, more or less, along the same lines as that of the State. 12. In all the three suits, the trial court raised issues as to whether the respective plaintiff would be entitled to the revised scale of pay of Rs.1200-1850/ instead of at Rs.940 1850/ and whether the suits were barred by limitation. In the suits giving rise to C.A. No. 5847 of 2005 and C.A. No. 5454 of 2005, the trial court held that in view of the letter sanctioning the revised pay scale indicating the scale of pay of Deputy Directors as Rs.1200-1850/-, the endorsement of the Director of Agriculture that the revised scale of pay of Rs.940-1850/ alone was payable was wrong. The court shut its eyes to the contention that the plaintiffs were only recruited as Punjab Agricultural Service Class-I officers on a scale of pay of Rs.400-1250/ and the revised scale for that pay was only Rs.940-1850/ and that the post of Deputy Director held by the plaintiffs was an interchangeable post and the plaintiffs themselves had held the post of Class-I officers during all these years alternately and that in the light of Rule 11 of the relevant rules, the plaintiffs could not be considered to be holding any promotional post. The trial court purported to rely upon the decision in Civil Suit No. 461 of 1991 and the fact that the State was forced to concede the scale of pay of Rs.1200-1850/ to Mewa Singh, the plaintiff therein, to hold that all those officers of Class-I who at one time or the other worked as Deputy Directors, would be entitled to the scale of pay of Rs.1200-1850/-. It was not borne in mind that Civil",512,RLC
C245_c1,C245,case,1,"other of the conditions prescribed in the said orders. They were, however, allowed to continue in service. It is this category of people who approached the High Court of Punjab and Haryana praying for issuance of Writ, Order of Direction for regularisation of their service. 3. At this stage, it would be appropriate to notice the conditions prescribed by the aforesaid orders which were not satisfied by the writ petitioners and on account of which they were not regularised. The order of the Government of Haryana dated 1st January, 1980 prescribed the following conditions for regularisation: (1) He must have put in a minimum service to two years on 31.12.1979. (2) He must have been recruited through the Employment Exchange. (3) The service and conduct of such employee should be of an overall good category. (4) He must have possessed the prescribed qualifications for the post at the time of his appointment on ad hoc basis. In the Order dated 3rd January 1983, a further condition, besides the aforesaid conditions, was imposed viz., that the employee must belong to the category for which the post stands reserved. Similarly in the Order dated 29th March, 1985 issued in the case of Government of Punjab (issued by the President of India) the conditions prescribed were the following: (1) He must have completed a minimum of two years service on 1st April, 1985. (2) He must have fulfilled the conditions for eligibility (academic qualifications, experience and age) at the time of his first adhoc/temporary appointment. (3) He must have been recruited through the Employment Exchange or by open advertisement. (4) His record of service has been satisfactory. (5) He is found medically fit for entering the Government service; his character and antecedent have been duly verified and found suitable for Government service. (6) A regular post/vacancy is available for regularisation. (7) He has been found fit for regularisation by the Departmental Selection Committee. (8) Among the persons regularised, interse seniority would be observed. All these persons would be placed junior to those working on regular basis. These are the conditions common to all the orders issued from time to time by the Government of Punjab and Haryana. Only those ad hoc/temporary employees who could not be regularised for want of satisfying one or the other of the conditions prescribed in the respective orders that had approached the High Court by way of Writ Petitions. They contended that the conditions prescribed in the said orders were arbitrary, discriminatory and unrelated to the object. It is this contention which was examined at some length and accepted by the high court. 4. Besides the ad hoc/temporary employees, certain other categories of persons also approached the High Court whose cases too have been dealt with in the judgment under appeal. They are work-charged employees daily-wagers, casual labour and those employed in temporary/time-bound projects. They too wanted to be regularised. A plea of equal pay for equal work was also advanced by certain petitioners. These pleas too were considered and upheld. 5. The reasons for which the High Court held",512,RLC
C2456_c5,C2456,case,5,"effect of which may be that some of the employees who were in the scale of pay of Rs.550-700 will go into the higher scales, it would be a case of upgradation of posts and not a case of additional vacancy or post being created to which the reservation principle would apply. It is only if in addition to the total number of existing posts some additional posts are created that in respect of those additional posts the reservation will apply, but with regard to those additional posts the dispute does not arise in the present case. The present case is restricted to all existing employees who were redistributed into different scales of pay as a result of the said upgradation.""(emphasis supplied) 5. The decision of this Court in V.K. Sirothia arose from a decision of the Allahabad Bench of the Tribunal which expressed a similar view (in V.K. Sirothia vs. Union of India - O.A. No.384/1986). The Tribunal held : ""The restructuring of posts was done to provide relief in terms of promotional avenues. No additional posts were created. Some posts out of existing total were placed in higher grade to provide these avenues to the staff who were stagnating. The placement of these posts cannot be termed as creation of additional posts. There were definite number of posts and the total remained the same. The only difference was that some of these were in a higher grade. It was deliberate exercise of redistribution with the primary object of betterment of chance of promotion and removal of stagnation."" 6. The Union of India challenged the said order of the Tribunal and this Court by a brief order dated 19.11.1998 (Union of India vs. V.K. Sirothia - 2008 (9) SCC 283 1998 Indlaw SC 2288) dismissed the appeal by a brief order. The relevant portion of the said order is extracted below : ""The finding of the Tribunal that ""the so-called promotion as a result of redistribution of posts is not promotion attracting reservation"" on the facts of the case, appears to be based on good reasoning. On facts, it is seen that it is a case of upgradation on account of restructuring of the cadres, therefore, the question of reservation will not arise. We do not find any ground to interfere with the order of the Tribunal."" 7. We may next consider the concepts of 'promotion' and 'upgradation'. In Lalit Mohan Deb, this Court explained the difference between a promotion post and a selection grade : ""It is well recognised that a promotion post is a higher post with a higher pay. A selection grade has higher pay but in the same post. A selection grade is intended to ensure that capable employees who may not get a chance of promotion on account of limited outlets of promotions should at least be placed in the selection grade to prevent stagnation on the maximum of the scale. Selection grades are, therefore, created in the interest of greater efficiency."" 8. In Tarsen Singh vs. State of Punjab - 1994 (5) SCC 392 1994",512,RLC
C2460_c11,C2460,case,11,"to 'H'. As a result (i) the seating capacity which was 287 plus Box of 14 went up to 302 plus two Boxes (14+8), (ii) the right side exit was closed and a box of 8 seats added; (iii) the right side vertical gangway was closed and a new gangway created between seat Numbers (8) and (9); (iv) the width of the gangways leading to exit from balcony was reduced. 15. What is significant is while obtaining permission of Licensing Authority for increasing the capacity from 287 to 302, he was not informed about addition of one box of 8 seats and closing of one exit. As per the 1953 Rules, there should be one exit for every 100 seats. Under the 1981 Rules, this became minimum of one exit for every 150 persons. Originally there was one central entry/exit point between foyer to balcony and two exits at the two top corners of the balcony. After the modifications and increase in seats, the central door became an exclusive entry from the foyer; the right side corner of the balcony was permanently closed by installation of the special box of eight seats and there was only one exit for the entire balcony with a capacity of 302 persons, situated at the left side top corner of the balcony. This was the major cause for the tragedy, as when lights went off and fumes surrounded, the balcony became a death trap. The left (West) exit from the balcony led to the staircase leading to the parking area. Patrons from the balcony who entered the entire stairwell also died, as it was full of noxious fumes entering from the stilt parking area on account of the chimney effect. The patrons were denied access to the right (East) exit because of the installation of the private box and the closing of right (East) exit, which would have otherwise provided an access to the other staircase with lift well which led to the ticket foyer outside the parking area and therefore free from noxious fumes/smoke. The report shows that the exit light, ground light, side light, emergency lights and public address system were all non-functional, adding to the delay, confusion and chaos, making it very difficult to get out of the balcony which was dark and full of smoke/fumes. 16. The High Court held that the theatre owner (Licencee), DVB, MCD and Licensing Authority being responsible for the incident were jointly and severally liable to compensate the victims. The High Court directed payment of compensation to the legal heirs of 59 patrons who died, and also to the 103 persons who were injured. The High Court determined a uniform compensation of Rs.18 lakhs payable in the case of deceased who were aged more than 20 years, and 15 lakhs each in the case of those deceased who were less than 20 years of age. It also awarded a compensation of Rs.1,00,000 to each of the 103 injured. It also awarded interest at 9% per annum on the compensation from the date of filing of writ petition",512,RLC
C247_c13,C247,case,13,"from suspicion. Similarly, the latter part of the entry claimed to have been made by P.W. 11, Shantaram Joshi, in his diary, the extract of which is at Exhibit 57 also fails to inspire any confidence. It is also true that evidence of the witnesses Police Constable Vithal (P.W. 4), Head Constable Daji Mane (P.W. 12), Tahsildar's Peon Maruti Salunke P.W. 13, bristles with several embellishments and artificialities to which reference in detail will be shortly made. It is also true that part of the evidence of Panchappa Madole (P.W. 10), Shantaram Joshi (P.W. 11) and Head Constable Shamsingh (P.W. 6) or Head Constable Abdul Gani (P.W. 3) is incapable of carrying conviction"" 32. Again, after examining the evidence of Abrar, P.W. 16, the High Court observed that: ""In view of the fact that the witness was prosecuted at the instance of the three accused, the grievance of the three accused that the witness had strong motive to implicate them falsely cannot be said to be empty"" 33. These passages would show that the High Court could not but admit that there were vital infirmities in the prosecution evidence. It, however, seems to accept the evidence of Bahadur Khan (P.W. 1) Chowkidar of the Dak Bungalow who it says does not appear to have any animus against A-3, but does not say why the reasoning given by Special Judge for discrediting his evidence cannot be accepted. As we have seen earlier, the Special Judge said that Bahadur Khan admitted that he did not even serve the food in the night, nor did he receive any money for it. While characterising his evidence as not clear, he accepted only the statement that A-3 had left with the Poona bound car within half an hour and again came 2/3 hours thereafter i.e. at 10.30 a.m. At one stage this witness tried to say that A-3 took part in checking the station wagon carrying the opium along with A-1, but does not say he was present throughout. 34. When A-1 and A-2 were trying to open the top of the vehicle he says he went home. If so, he could not have spoken about A-3 being present when large sums of currency notes were discovered in K. Amarsingh's bag. The evidence of the of the Tahsildar's peon Salunke P.W. 13 was also held to be irreconcilable. Agreeing with the Trial Court the High Court did not accept his testimony. It also did not feel it safe to rely on Madole P.W. 10 of the newspaper vendor, and the evidence of Manik Patil Panch and the Panchanama Ext. 33 was stated by the High Court to suffer from several infirmities. In spite of rejecting a large number of witnesses the High Court merely accepted the evidence of some of the prosecution witnesses on the ground that the Trial Judge had condemned the evidence wholesale without reference to any of their testimony, secondly that he relied on the very evidence he rejected for convicting A-3 to convict A-1 and A-2. The learned Judges of the High Court",512,RLC
C249_c2,C249,case,2,"the five accused. 8. Though the appellants admitted the earlier criminal prosecutions between the parties, totally denied their complicity with the offence of murder. Of the witnesses examined, PWs 4 and 5 corroborated the testimony of PW-1 but PW-3 was declared hostile as this witness mentioned only the name of the first appellant and denied participation of rest of the appellants and Braham Singh and also the presence of the ocular witnesses except PW-5. The trial court, however, found accused Nos. 1 to 4 (all the appellants herein) alone guilty of the offence, convicted and sentenced them as aforementioned and acquitted the 5th accused Braham Singh. 9. On appeal, the High Court accepted the testimony of PWs-1, 4 and 5 holding that they are giving a consistent version in regard to the participation of the appellants in attacking the deceased and agreed with the finding of the trial court that these appellants were responsible for inflicting the injuries on the deceased Bali and PW-5. But coming to the nature of the offence perpetrated on the deceased, the High Court held the offence as one punishable u/s. 304 Part II but not u/s. 302 IPC and consequently altered the conviction and the sentence as indicated above while retaining the conviction u/s. 323 against all the appellants for causing injuries to PW-5. Hence, the present appeals are directed by the appellants who were accused Nos. 1 to 4 before the trial court. 10. Mr. Maheshwari, Senior Counsel appearing on behalf of the appellants in both the appeals, forcibly contended that since both the courts below have overlooked the glaring infirmities and ignored the material evidence supporting the defence theory as well as the manifest errors appearing in the evidence, this Court would be justified in interfering with the concurrent findings of both the courts, otherwise substantial injustice would be caused to the appellants. 11. According to the learned counsel, the prosecution has shifted the scene of occurrence, changed the time of occurrence, unduly delayed the registration of the case and put forth a false explanation for its tardiness both in the matter of registration and investigation of the case; that PW-9; the investigating officer, has deliberately feigned ignorance of the receipt of Ex. Kha-1 in order to shield his indolence and failure in immediately and promptly taking up the investigation; that PW-1 and 4 in order to ventilate their grievance which they were bearing against the appellant's party on account of the previous animosity and simmering feelings that existed between them and to settle their personal scores; that the credibility of these two witnesses is impaired and their testimony is successfully impeached. The learned defence counsel further states that a thorough and strict scrutiny of the evidence furnished by PWs-1, 3 and 4 shows that the entire prosecution story in concocted, fanciful and incredible and, as such, it deserves to be rejected with scorn and that both the courts below have completely pretermitted all the pitfalls in the prosecution and have summarily disposed of the case without subjecting the evidence under the usual test",512,RLC
C2495_c0,C2495,case,0,"Satyadhyan Ghosal and others v Deorajin Debi and another Supreme Court of India 20 April 1960 Civil Appeal No. 257/59. The Judgment was delivered by : K. C. Das Gupta, J. 1. This appeal is by the landlords who having obtained a decree for ejectment against the tenants, Deorajin Debi and her minor son, on February 10, 1949, have not yet been able to get possession in execution thereof Soon after the decree was made the Calcutta Thika Tenancy Act, 1949, came on the statute book. On March 3, 1949, the tenants made an application under Or. 9, r. 13 of the Code of Civil Procedure for having the decree set aside. That application was dismissed on July 16, 1949. On September 9, 1949, an application was made by the tenants under S. 28 of the Calcutta Thika Tenancy Act alleging that they were Thika tenants and praying that the decree made against them on February 2, 1949, may be rescinded. This Application was resisted by the landlords, the decree-holders, and on Novemer 12, 19519 the Munsif holding that the applicants were not Thika Tenants within the meaning of the Thika Tenancy Act and accordingly the decree was not liable to be rescinded dismissed the application. 2. Against this order the tenants moved the High Court of Calcutta under S. 115 of the Code of Civil Procedure. By the time the Revision Application was taken up for hearing the Calcutta Thika Tenancy Ordinance had come into force on October 21, 1952, and the Calcutta Thika Tenancy (Amendment) Act, 1953, had come into force on March 14, 1953. 3. The 1953 Amendment Act inter alia omitted S. 28 of the original Act. In order to decide therefore whether the application under S. 28 was still alive the High Court had to consider the effect of S. 1 (2) of the Calcutta Thika Tenancy Amendment Act which provided that the provisions of the Calcutta Thika Tenancy Act. 1949 as amended by the 1953 Act shall apply and be deemed to have always applied to proceedings pending on the date of the commencement of the Calcutta Thika Tenancy Ordinance of 1952. The learned judges of the High Court held that S. 1(2) of the Thika Tenancy Amendment Act did not affect the operation of S. 28 of the original Act to these proceedings and disposed of these applications on the basis that s. 28 was applicable. The High Court also held that in view of the amended definition of the term ""Thika tenant"" and the evidence which had been recorded by the Munsif the petitioners must be found to be Thika tenants. Accordingly they allowed the application for revision, set aside the order of the Munsif by which he had dismissed the application under s. 28 and remanded the case to the Munsif's Court for disposal in accordance with law. After remand the Munsif rescinded the decree. The landlords' application under s. 115 of the Code of Civil Procedure against the Munsif's order was rejected by the High Court. 4. The attempt of the landlords",512,RLC
C250_c0,C250,case,0,"Matadin and Others v State of Uttar Pradesh Supreme Court of India 6 March 1979 Cr.A. No. 120 of 1973. The Judgement was delivered by: FAZAL ALI, J. 1. In the appeal u/s. 2(a) of the Supreme Court (Enlargement of Criminal Appellate Jurisdiction) Act, the appellants have been convicted u/s. 302 read with S. 149 and sentenced to imprisonment for life. They have also been convicted u/s. 148 IPC and sentenced to one year R.I. They are further convicted u/s. 324 read with S. 149 for which they have been sentenced to two years R.I. The sentences have been directed to run concurrently. All the appellants were acquitted by the learned Sessions Judge but the High Court on appeal by the State convicted them of the various charges mentioned above. 2. We have gone through the judgement of the High Court and that of the Session Judge. We find ourselves in complete agreement with the judgement of the High Court. It appears that all the four eye-witnesses PWs 1, 2, 5 and 14 have given consistent and cogent evidence which has been accepted by the High Court after discussing their evidence. The High Court observed a follows : Nothing was shown to us in the statements of the eye-witnesses by the learned counsel for the respondents on account of which their statements may be rejected. We have not come across any material contradiction on which their statements could be rejected. On the other hand we find that the statements could be rejected. On the other hand we find that the statements of these witnesses are corroborated by facts and circumstances. In our opinion these witnesses are natural and probable witnesses and their statements do not suffer from any inherent defects or improbability. The occurrence took place in broad daylight and three of the eye-witnesses were injured witnesses. Their presence of the spot cannot be doubted. There was sufficient light and in this light these witnesses could see the occurrence. 3. The learned Sessions Judge, had rejected the evidence of the eye witnesses on wrong, unconvincing and unsound reasons. The Sessions Judge appears to have been swayed by some insignificant omissions made by some of the witnesses in their statement before the police and on the basis of these omissions dubbed the witnesses as liars. The Sessions Judge did not realise that the statements given by the witness before the police are meant to be brief statements and could not take the place of evidence in the Court. Where the omissions are vital, they merit consideration, but mere small omissions will not justify a finding by a court that the witnesses concerned are self-contained liars. 4. We carefully perused the judgement of the Sessions Judge and we are unable to agree that the reasons that he has given for disbelieving the witnesses, are good or sound reasons. The High Court was, therefore, fully justified in reversing the judgement passed by the trial Court. We are satisfied that this is case where the judgement of the Sessions Judge was manifestly wrong and perverse, and",512,RLC
C2518_c4,C2518,case,4,"PW 4 (father of deceased) was sitting close to the well. When Pratap Singh came out of his room, Dashrath Singh made unsuccessful attempts to fire at him. He then jumped over the platform and started running away. At that stage, the appellant Raja Ram hit Pratap Singh on the head with kanta. Pratap Singh fell down then and there between the well and the platform. PW 2 ran towards Pratap Singh and one of the accused inflicted lathi blows on her. Then she fell down and thereafter PW1 and his brother Narender Singh picked up the bamboos lying over there and started attacking the accused to protect themselves. PW 1 and Narender Singh also sustained injuries. Thereafter, Pratap Singh was carried to the verandah. 9. The High Court observed that the most important evidence to fix the place of occurrence is that of PW 3 who is an independent witness and whose presence was natural and probable. He had no axe to grind against the accused. The High Court also drew support from the evidence of two injured witnesses. The High Court then dealt with the dying declaration recorded by PW 10, the Executive Magistrate, at the hospital on 1.8.1977. The High Court observed that the dying declaration lends ample support to the evidence of prosecution witnesses. PW 7 the Medical Officer working in UHM Hospital, Kanpur testified that the dying declaration was recorded by PW 10 in his presence after he gave the opinion that the injured was in a position to give the statement. PW 7 deposed that the patient (deceased) remained in good senses when he gave the statement to the Magistrate. It may be noticed at this stage that the trial Court did not accept the argument that Pratap Singh could have been tutored by his father (PW 4) and other relatives to implicate the accused. The presence of PW 4 and other relatives at the hospital was not considered to be a factor that goes against the veracity of the dying declaration. These findings of the High Court and of the trial Court based on the analysis and appreciation of evidence furnished by the eye-witnesses' account as well as the dying declaration cannot be faulted on the ground of perversity or non- consideration of any material circumstances or any other legal grounds. 10. The learned senior counsel for the appellant strenuously urged that the High Court was not justified in coming to the conclusion that the appellants acted as aggressors in the absence of explanation for the injuries received by five of the accused. It is pointed out that there was no disclosure of injuries inflicted on the accused in the FIR or in the course of investigation. There was no scope to cause such injuries if a sudden attack was launched by the accused with arms. According to the learned counsel, the prosecution has suppressed the real happenings. The alleged heap of bamboos which provided the means of counter- attack against the accused by PWs 1 & 2 was not noted by the Investigating Officer",512,RLC
C2518_c5,C2518,case,5,"if a sudden attack was launched by the accused with arms. According to the learned counsel, the prosecution has suppressed the real happenings. The alleged heap of bamboos which provided the means of counter- attack against the accused by PWs 1 & 2 was not noted by the Investigating Officer in the site plan nor any pegs said to have been planted, were noted. The blood-stained earth was not sent to the Chemical Examiner. No lead or empties traceable to pistol shots were recovered nor attempted to be recovered. It is also stressed that if really the appellants and their companions trespassed into the house of the deceased in the background of the dispute over the khajiha, they would not have spared the father of the deceased Gajraj Singh who was sitting outside, near the well. The last argument does not deserve serious consideration for the reason that the immediate provocation was the quarrel that took place minutes earlier between Pratap Singh and the appellant Raja Ram. There is nothing unnatural in choosing Pratap Singh as the target of their attack. Equally untenable is the contention that the lapses or omissions on the part of the Investigating Officer in not noting certain important points in the site plan and in not obtaining the report of the Chemical Examiner weakens the prosecution case to such an extent as to cast a doubt on the version of the direct witnesses. In fact, the I.O. stated in his deposition that he found certain pegs fixed near the well but he did not consider it necessary to show them in the site plan. As regards the bundle of bamboos, he stated that he could not recollect whether PW 1 had shown them to him. Though the investigation appears to be perfunctory, that should not, in our view, materially affect the substratum of the prosecution case which stands established by cogent and reliable evidence. 11. We have given our anxious consideration to the aspect of non-explanation of injuries at the earliest opportunity by the prosecution party keeping in view the fact that some of the accused received fairly severe injuries. This aspect has also engaged the attention of the High Court. The High Court took note of the fact that the prosecution witnesses did explain that the injuries came to be inflicted on the accused with bamboos picked up by PW2 and his brother in order to repel the further attack by the accused. The High Court observed that the mere fact that the FIR was silent regarding the injuries received by the accused is not a ground to discard the explanation given at the trial. There may be initial reluctance on the part of the informant to disclose that the prosecution party made a counter attack causing injuries to some of the accused. The High Court was of the view that in the face of the clear and consistent evidence of independent and natural witnesses supported by the dying declaration, all of which revealed that the accused party was the aggressor and initiated the attack on",512,RLC
C252_c0,C252,case,0,"Lala Hari Chand Sarda v Mizo District Council and Another Supreme Court of India 28 October 1966 Civil Appeal No. 648 of 1964 The Judgment was delivered by: J. M. Shelat, J. 1. We regret our inability to agree with the conclusion reached by Bachawat J. 2. The appellant, a non-tribal, started trading at Aijal, Mizo, District, in 1957 under a temporary licence issued by the Mizo District Council investing about Rs. 50,000/- therein. The temporary licence could be issued at a time for a year only and therefore he applied for and obtained its renewal from time to time upto May 31, 1960. He applied for a further renewal whereupon the Executive Committee of the District Council passed an order dated July 11, 1960 refusing any further renewal and -directing him to. remove his properties from the District by the end of July 1960, and imposed a fine of Rs. 5001- in case he failed to comply with it. 3. The appellant filed a petition under Art. 226 of the Constitution in the High Court of Assam against the said order contending, that the said order was malafide in the sense that though the reason given for refusal was that the number of non-tribal traders had. reached the maximum the Committee had in fact granted licences to new traders, and that the said order and s. 3 of the Lushai Hills District (Trading by non-Tribals) Regulation, 2 of 1953 were invalid being violative of Art. 19(1)(e) and (g) of the Constitution. The High Court struck down that part of the said order which directed him to remove his properties from the District and which imposed fine but dismissed the rest of the petition, firstly, on the ground of delay and secondly on the ground that the said order was a valid order and was not discriminatory. The High Court also repelled the contention that the power of the Council was unrestricted or arbitrary. The High Court observed: ""The power cannot be said to be unrestricted. The licence is to be granted or refused having regard to the underlying object (if the enactment. This Regulation was passed in pursuance of the provisions of the Sixth Schedule of the Constitution which gives specific power to the District Council to pass regulations affecting the right of non-Tribals to trade within the tribal areas and in order to effect the purpose underlying the provision of the Sixth Schedule this Regulation was enacted. If having regard to the scope of trade in that locality the number of licences is restricted by the authorities, it cannot be said that the exercise of such a power is discriminatory."" 4. This appeal by special leave challenges the correctness of this order by which the High Court dismissed the petition. 5. The appellant's contention before us was that the said order was invalid as it was based on an invalid provision of law which infringed his fundamental right to carry on business at Aijal under Art. 19(1)(g) that the refusal to allow him to carry on his business amounted to",512,RLC
C2526_c3,C2526,case,3,"the contradictions in the evidence of the two eye witnesses, one of which related to the sequential order in which the accused appeared on the scene of occurrence and the other reads as under: ""............So, looking to this part of his (PW 3) evidence we find that if we go by his evidence then Dhana Badha had given two dharia blows both on the head and face of deceased Dana Pitha when the complainant Ramji Dana says that the first blow which he saw was on the face of his father and that same person also gave the blow on the head of his father. But Ramji Dana sticks to his case that the accused Dhana Budha gave a Dharia blow on the face of his father only and not on the head of his father. So looking to this material contradiction in this evidence of the complainant Ramji Dana it appears that the complainant Ramji Dana is confused as to who gave the dharia blow on the face of his father and he is not able to know as to the person who actually gave the dharia blow on his father, because if we go by his case, then surely, the accused no. 1 has not given the dharia blow on the head of his father, whereas, the complainant has said that two dharia blow were given on his father, one on the head and one on the face and later on he resiled from this statement by saying that only one dharia blow was given. Thus from this it is difficult to believe that the dharia blow was given by the accused No.1 Dhana Badha."" 6. The trial Court, however, found the evidence of PWs 1 and 3 trustworthy so far as they testified about the roles of A2, A6 and A7 in the murder and convicted and sentenced them as indicated carrier. 7. In its judgment the High Court first observed that he entire approach of the trial Court in dealing with the case was patently wrong for it confused common intention with common object and applied the test of former instead of the latter. In making the above commet the High Court relied upon the decisions of this Court in Sukhe vs State of Rajasthan AIR 1956 SC 513 1956 Indlaw SC 76 Masalti vs state of Uttar Pradesh AIR 1965 SC 202 1964 Indlaw SC 393, and Muthu Naicker vs. State of Tamil Nadu, AIR 1978 SC 1647 1978 Indlaw SC 405. The High Court next referred to the evidence of PW 8 to point out that the finding of the trial Court that she was not a reliable witness was not a proper one. In criticising the observetion of the trial Court that the evidence of PWs 1 and 3 contradicted each other as to sequence of the surfacing of the accused persons on the scene the High Court observed: ""The incident happened in quick sequence and, therefore merely because there is some contradiction between the witnesses about Becher and Jetha coming to the scene of",512,RLC
C2529_c1,C2529,case,1,"the eviction proceeding after condoning the delay in filing the same. By an order dated 7th of December, 2001, the application for setting aside the ex-parte order of eviction passed on 28th of February, 2001 was allowed and the eviction proceeding was restored to its original file by the Additional Rent Controller, Delhi. The Additional Rent Controller, by the aforesaid order, also allowed the prayer of the tenant/respondent by granting leave to contest the eviction proceeding in compliance with S. 25(B)(4) of the Rent Act. 5. Aggrieved by the aforesaid order of the Addl. Rent Controller, Delhi, the Landlord/Appellant filed an application u/art. 227 of the Constitution, which came to be registered as CM No.65/2002, before the High Court of Delhi at New Delhi. The High Court, by the impugned judgment, had dismissed the petition filed by the landlord/appellant holding that there was no patent error or erroneous exercise of jurisdiction by the Trial Court in setting aside order of eviction thereby restoring the affidavit filed by the tenant/respondent for leave to contest the eviction proceeding. However, the High Court observed in the impugned Judgment that the Additional Rent Controller may not have power to condone the delay in seeking leave to defend, but once the eviction decree was passed, the Addl. Rent Controller can set aside an order of eviction and restore the prayer for leave to defend the eviction proceeding by resorting to Order 9 Rule 13 read with Order 37 Rule 4 and S. 151 of the Code. 6. Against the aforesaid order of the High Court, a Special Leave Petition was filed, which on grant of leave, was heard in presence of the learned counsel for the parties. Before us, the pivotal issues which were raised by the learned counsel for the parties, may be stated as follows:- ""(i) Whether the Additional Rent Controller, exercising powers and jurisdiction under the Rent Act, which is a special Act, was justified in setting aside the order of eviction which amounted to restoration of and allowing the application for leave to defend the eviction petition although such application was rejected earlier on the ground of delay. (ii) Whether the Additional Rent Controller is competent to recall orders of eviction on an application under Order 9 Rule 13 read with Order 37 Rule 4 and S. 151 of the Code and condone the delay in applying for leave to defend when he was not conferred with such power to condone the delay in filing the application for leave to defend the eviction proceedings under the Rent Act specially when such an affidavit (application for leave to defend) was earlier rejected by the Additional Rent Controller, Delhi on the ground of delay."" 7. We have heard Mr. Gulati, learned counsel appearing for the Landlord/Appellant and Mr. Tyagi, learned counsel appearing on behalf of the tenant/Respondent. We have carefully examined the impugned order of the High Court as well as the order of the Addl. Rent Controller, Delhi. Before we take up the aforesaid issues for our decision, it would be useful for us",512,RLC
