chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C229_c24,C229,case,24,"has been stated by this Court earlier, that except in very exceptional cases, the High Court may consider it appropriate to decline interim orders and hear the main petitions finally, subject to convenience of the Court. We may refer the dictum of this Court in the case of Medical Council of India v. Rajiv Gandhi University of Health Sciences [(2004) 6 SCC 76] 2004 Indlaw SC 406 in this regard. 4. We have categorically returned a finding that all the relevant stakeholders have failed to perform their duty/obligation in accordance with law. Where the time schedules have not been complied with, and rule of merit has been defeated, there nepotism and manipulation have prevailed. The stands of various authorities are at variance with each other and none admits to fault. Thus, it is imperative for this Court to ensure proper implementation of judgments of this Court and the regulations of the Medical Council of India as well as not to overlook the arbitrary and colourable exercise of power by the concerned authorities/colleges. 5. Therefore, we hereby direct initiation of proceedings against the following under the provisions of the Contempt of Courts Act, 1971. Let notice be issued to the following, to show cause why they be not punished in accordance with law. a. Additional Secretary, Ministry of Health & Family Welfare, Union of India. b. Dr. S.L. Adile, Director, Medical Education. c. Dean of the Jagdalpur College. d. Dr. M.S. Banjan, Member of the Selection Committee. e. Dr. P.D. Agarwal, Member of the Selection Committee. f. Shri Padmakar Sasane, Member of the Selection Committee. g. Director General, Directorate of Health Services, Union of India. 6. Notice be issued returnable in two weeks, on which day the matter shall be listed before this Court. Registry shall maintain separate file for that purpose. 7. All concerned authorities are hereby directed to carry out the directions and orders contained in this judgment and the judgment forthwith. The directions shall be applicable for the academic year 2012-2013 itself."" 58. A copy of this judgment shall be sent to all concerned authorities, forthwith, for strict compliance and adherence, without demur and default. 59. Both the appeals are disposed of with the above directions. Appeals disposed of.",371,PRE_RELIED
C2290_c4,C2290,case,4,"by this Court in the case of Union of India vs. Datta Linga Toshatwad (2005) 13 SCC 709 2005 Indlaw SC 1951 and Maan Singh vs. Union of India, (2003) 3 SCC 464 2003 Indlaw SC 198 fully apply in the facts and circumstances of the present case. 13. In State of Punjab & Ors. v. Bakshish Singh, AIR 1999 SC 2626 = (1998) 8 SCC 222 1998 Indlaw SC 1125, this Court has dealt with a case wherein the Trial Court as well as the First Appellate Court and the High Court had taken the view that in case unauthorized absence from duty had been regularized by treating the period of absence as leave without pay, the charge of misconduct did not survive. However, without examining the correctness of the said legal proposition, this court allowed the appeal on other issues. As the said judgment gave an impression that this Court had laid down the law that once unauthorized absence has been regularized, the misconduct would not survive. The matter was referred to the larger bench in Mann Singh's case 2003 Indlaw SC 198 (supra) wherein this Court clarified that the earlier judgment in Bakshish Singh 1998 Indlaw SC 1125 (supra) did not affirm the said legal proposition and after following the judgment of this court in State of M.P. v. Hari Har Gopal & Ors., (1969) 3 SLR 274 (SC) disposed of the case clarifying that this court in Bakshish Singh 1998 Indlaw SC 1125 (supra) dealt with only on the issue of remand by the High Court as well as by the Ist Appellate Court to the punishing authority for imposing the fresh punishment. This Court held as under: ""Bakshish Singh 1998 Indlaw SC 1125's case is not an authority for the proposition that the order terminating the employment cannot be sustained inasmuch as in the later part of the same order the Disciplinary Authority also regularized unauthorized absence from duty by granting an employee leave without pay."" 14. This Court further held that the law laid down by this court in Hari Har Gopal (supra) wherein it had been held that in absence of regularization of unauthorized absence it may not be possible for the employer to continue with the disciplinary proceedings as there would be break in service and thus, regularization of such absence even without pay is justified. It is so necessary to continue with the disciplinary proceedings. 15. In such circumstances, the conclusion of the learned single Judge that the delinquent had suffered two punishments cannot be sustained. At present, we are not inclined to go into the validity or otherwise of the order of termination in this proceeding. Inasmuch as learned single Judge quashed the order of termination only on the ground that it is impermissible to impose two punishments, we set aside the order of the learned single Judge dated 17.09.2008 and remit the matter to the learned single Judge for fresh disposal. Both parties are permitted to put forth their claim with regard to the outcome of the charge, order of the",512,PRE_RELIED
C2300_c8,C2300,case,8,"Madras Civil Audit& Accounts Association and Anr, etc. 1992 (1) SCR 530 to show, though case of Purshottam Lal 1973 Indlaw SC 11(supra) was referred, yet report as a whole was not implemented. Relevant portion is quoted hereunder :- ""Havinggiven our earnest consideration we are unable to agree with the view taken by the Full Bench ofCAT that the principle of equal pay for equal work is attracted irrespective of the fact that the posts were identified and upgraded in the year 1987. There is no dispute that after such upgradation, officers in both the wings who are doing the equal work are being paid equal pay. But that cannot be said to be the situation aswell on 1.1.86 also. The learned counsel, however, submitted that the recommendations of the Pay Commission should be accepted as a whole in respect of all the categories of employees. In this context he relied on two decisions of this Court. In Purshottam Lal and Others V. Union of India and another, (1973) 1 SCC 6511973 Indlaw SC 11 a question came up whether the report of the second Pay Commission did not deal with the case of those petitioners. It was held thus: 'Either the Government has made reference in respectof all Government employees or it has not. But if it has made a reference in respect of all Government employees and it accepted the recommendations it is bound to implement the recommendations in respect of all Government employes. If it does not implement the report regarding some employees only it commits a breach of Articles 14and 16 of the Constitution. That is what the Government has done as far as these petitions are concerned.' In P. Parmeswaran and Ors. V. Secretaryto the Government of India, (1987) Suppl. SCC 181986 Indlaw SC 832 in a short judgment this Court observed that because of the administrative difficulties the Government cannot deny the benefitof the revised grade andscale with effect from January 1, 1973 as in the case of other person."" 25. This decision does not dilute the principle aslaid down in the case of Purshottam Lal 1973 Indlaw SC 11 (supra). In this case, the appellantssubmitted thatthe office memorandum dated 12th June, 1987 was passed on the recommendation of the 4th Central Pay Commission which consisted of two parts. The first part recommended correspondingpay scale for the existing postsin theAccounts Wing giving effect from 1st January, 1986. Pursuant to those recommendations, the Government decided to implement the same, namely, the second part with effect from 1st April, 1987. The following passage in this case makes it clear that it has not deviated from the principle as laid down in Purshottam Lal 1973 Indlaw SC 11 (supra) but its resultant view was on the special facts and circumstances of that case: ""There isno dispute that in the instant case the terms of reference of Pay Commission applied to all the categories of Government servants. But the question is as to from which date the other category referred to above namely Assistant Accounts Officer etc. should get the",512,PRE_RELIED
C2321_c1,C2321,case,1,"in service. To such a suit the Courts below have rightly applied Art. 58 of the First Schedule of the Limitation Act. That Article runs thus: ""58. To obtain any Three When the right to other declaration. years sue first accrues."" 6. Appellant's counsel placed before us the residuary Art. 113 and has referred to a few decisions of some High Courts where in a situation as here reliance was placed on that Article. It is unnecessary to refer to those decisions as on the authority of the judgment of this Court in the case of Pierce Leslie and Co. Limited v. Violet Ouchterlony Wapshare and Others. vice versa, [1969] 3 SCR 203 1968 Indlaw SC 1426, it must be held that Art. 113 of the Act of 1963, corresponding to Art. 120 of the old Act, is a general one and would apply to suits to which no other Article in the schedule applies. 7. The fate of this appeal, therefore, rests upon the finding as to when the right to sue first accrued. All the three Courts have accepted the position that on 1.3.1966 when the order of dismissal was made by the Collector, the right to sue first accrued. Admittedly, the suit was not filed within a period of three years from that date. The appeal was dismissed on 31.8.1966. The sixty days' time spent for complying with the requirement of notice under s. 80 of the Code of Civil Procedure was available to the plaintiff in addition to the period of three years. If the date, therefore, counts, from the date of the appellate order, the suit would be within time. 8. In Goel's case the question of merger of the order of the lower authority in the order of the higher authority was considered. Adverting to this aspect, Bhagwati, J. who spoke for the Court, said : ""The initial difficulty in the way of the appellant, however, is that departmental enquiries even though They culminate in decisions on appeals or revision cannot be equated with proceedings before the regular courts of law."" 9. Reliance was placed on the observations of this Court in State Uttar Pradesh v. Mohammad Nooh, [1958] SCR 595 1957 Indlaw SC 87, where it has been said : ""an order of dismissal passed on a departmental enquiry by an officer in the department and an order passed by another officer next higher in rank dismissing an appeal therefrom and an order rejecting an application for revision by the head of the department can hardly be equated with any propriety with decrees made in a civil suit under the Code of Civil Procedure by the Court of first instance and the decree dismissing the appeal therefrom by an appeal court and the order dismissing the revision petition by a yet higher court, because the departmental tribunals of the first instance or on appeal or revision are not regular courts manned by persons trained in law although they may have the trapping of the courts of law ,' and the Court proceeded to say:"" ""The",512,PRE_RELIED
C2336_c10,C2336,case,10,"in relation to the implementation of Compassionate Appointment scheme of 1998. Thus, it is not only desirable but necessary that the competent authority should issue comprehensive guidelines squarely covering the issue, but they cannot tamper with the existing rights of the appointees. 26. To contend that the existing status should not be disturbed by this Court, the learned counsel appearing for the respondent heavily relied upon the judgment of this Court in Union of India and Others v. K.P. Tiwari [(2003) 9 sCC 129], where the Court noticed in para 6 of the judgment that ""it is unnecessary in this case to examine either questions of law or fact arising in the matter. suffice to say that the respondent has been appointed now and has been in service for more than five years. We do not think, it would be appropriate to disturb that state of affairs by making any other order resulting in uprooting the respondent from his livelihood"". 27. As is evident from this judgment, no law has been stated by the Court, however it was stated that in the facts of that case, it was not appropriate to disturb the appointment at that stage. We may usefully refer to another judgment of this Court in the case of Balbir Kaur and Anr. v. steel Authority of India Ltd. and Others etc. etc. [(2000) 6 sCC 493], where this Court held as under:- ""Mr Bhasme further contended that family members of a large number of the employees have already availed of the Family Benefit scheme and as such it would be taken to be otherwise more beneficial to the employee concerned. We are not called upon to assess the situation but the fact remains that having due regard to the Constitutional philosophy to decry a compassionate employment opportunity would neither be fair nor reasonable. The concept of social justice is the yardstick to the justice administration system or the legal justice and as Roscoe Pound pointed out the greatest virtue of law is in its adaptability and flexibility and thus it would be otherwise an obligation for the law courts also to apply the law depending upon the situation since the law is made for the society and whatever is beneficial for the society, the endeavour of the law court would be to administer justice having due regard in that direction."" 28. In the above case, the Court has placed emphasis upon the concept of socio-economic justice and granted relief to the appellant and, in addition, directed employment of one of the family members. 29. In view of the above settled position of law and the fact that the memorandums could not be given retrospective effect, we do not consider it appropriate to interfere with the judgment of the High Court. The spirit of the scheme was to provide relief to the family members of the deceased persons and thus on the yardstick of social justice, such relief cannot be withdrawn on the ground of some alleged discrepancy which has not been supported by any data, is unreasonable and therefore,",512,PRE_RELIED
C2340_c3,C2340,case,3,"guilty of the same. The High Court on re- appreciation of the evidence on record did not find any infirmity in either factual or legal aspect in the judgment of the trial court and sustained the same by passing the impugned judgment. The correctness of the same is challenged in this appeal framing certain substantial questions of law urging the following grounds. 6. It is contended on behalf of the appellant that the prosecution has failed to comply with mandatory procedures as required u/s. 174(1) and (2) of Cr.PC i.e. non sending of the intimation recorded u/s. 174(1) and the report u/s. 174 (2) of Cr.PC (reasonable suspicion on death) to the nearest Executive Magistrate or Sub-Divisional Magistrate who is empowered to hold preliminary inquest enquiry and such irregularities on the part of the investigating agency vitiates the entire proceedings u/s. 461 of Cr.PC. Mr. S. Mahendran, learned counsel for the appellant placed reliance upon the judgment of this Court in Raj Kumar Singh v. State of Rajasthan, (2013) 5 SCC 722 2013 Indlaw SC 295 regarding not naming the accused in the FIR is fatal to the prosecution case. It is further contended that this case is based on the circumstantial evidence on which the trial court as well as the first appellate court while considering the said evidence on record have relied upon and convicted and sentenced the appellant for offences charged against him. Therefore, the benefit of doubt is available to the accused which should have been adopted and the courts below should have passed the order of acquittal. In support of the aforesaid submission, he has placed reliance upon judgment of this Court in the case of Baldev Singh v. State of Haryana, (2008) 14 SCC 768 2008 Indlaw SC 1894 and further contended that first charge of rape on the appellant is not proved, automatically the second charge of murder u/s. 302 IPC does not survive for consideration. This aspect of the matter has not been considered properly by the courts below. Therefore, the impugned judgment is liable to be set aside and further strong reliance was placed on the judgment in Raghunath v. State of Haryana and Anr., (2003) 1 SCC 398 2002 Indlaw SC 1397 in support of the contention that medical evidence does not support the prosecution case and hence, the benefit of reasonable doubt shall go in favour of the appellant. In support of this submission he also placed reliance upon the judgment of this Court in Devinder Singh & Ors. v. State of Himachal Pradesh, (2003) 11 SCC 488 2003 Indlaw SC 765. And another legal ground urged on behalf of the appellant is that the criminal court recognizes and accepts the inadmissible evidence, therefore, the finding recorded holding both charges proved against him is erroneous in law for want of accepting the inadmissible evidence. Therefore, the said finding is liable to be set aside. Further reliance was placed on the evidence of the doctor (PW-15) who has stated that no external injuries were found on the deceased-child. Therefore, the question of",512,PRE_RELIED
C2340_c7,C2340,case,7,"the evidence of the prosecution which is based on recording the evidence of PW-12 and medical evidence of PW-15 with regard to the age of the appellant, his potency for intercourse which is established and further the oral evidence supported by the medical evidence, particularly, PW-13 and PW-15 justify the conviction and sentence awarded against the appellant on the charges levelled against the appellant. Therefore, it is urged that the legal submissions urged on behalf of the appellant by placing reliance upon the judgments of this Court which are referred to above do not support the case of the appellant. Therefore, the learned counsel of the prosecution urged not to interfere with the concurrent finding of fact which is based on proper re-valuation of legal evidence on record. The same is supported by medical evidence. Though some evidence is circumstantial evidence, the findings of the courts below are supported by cogent evidence on record. Hence, the learned counsel requested for dismissal of the appeal by affirming the conviction and sentence awarded against the appellant. 13. With reference to the above rival contentions urged on behalf of the parties, we have examined very carefully the entire evidence on record with a view to find out the correctness of the findings recorded on the charges levelled against the appellant. 14. Three main points come up for the consideration in the present case: Whether the absence of name of the accused in the FIR points towards the innocence of the accused and entitles him for acquittal? Whether the present case is a fit case to apply the last seen theory to establish the guilt of the accused? Whether the circumstantial evidence in the present case indicate towards the guilt of the accused and whether these evidences are sufficient to establish the guilt of the accused? Answer to point no. 1 15. We intend to address each contention separately and begin with the first contention of the appellant/ accused that his name did not appear for the first time in the FIR and mention of his name was only an improvement of the first version. It has been mentioned by the High Court in the impugned judgment that the FIR- Ex. P1 initially did not mention the name of the accused and on the other hand, PW-1, father of the deceased child had suspected one of his relatives for the offence. It was however, revealed after investigation that it was the accused who committed the act and the police in fact was proceeding in the right path. The involvement of the accused has been further corroborated by the recovery of the shawl of the deceased on the basis of the confession of the accused which was made in the presence of witnesses. We intend to concur with the decision of the High Court that non mentioning of the name in the initial FIR is not fatal to the case of the prosecution. It has been held by this Court in the case of Jitender Kumar v. State of Haryana, (2012) 6 SCC 204 2012 Indlaw SC",512,PRE_RELIED
C2340_c8,C2340,case,8,"with the decision of the High Court that non mentioning of the name in the initial FIR is not fatal to the case of the prosecution. It has been held by this Court in the case of Jitender Kumar v. State of Haryana, (2012) 6 SCC 204 2012 Indlaw SC 579:- ""16. As already noticed, the FIR (Ext. P-2) had been registered by ASI Hans Raj, PW 13 on the statement of Ishwar Singh, PW 11. It is correct that the name of accused Jitender, son of Sajjan Singh, was not mentioned by PW 11 in the FIR. However, the law is well settled that merely because an accused has not been named in the FIR would not necessarily result in his acquittal. An accused who has not been named in the FIR, but to whom a [pic]definite role has been attributed in the commission of the crime and when such role is established by cogent and reliable evidence and the prosecution is also able to prove its case beyond reasonable doubt, such an accused can be punished in accordance with law, if found guilty. Every omission in the FIR may not be so material so as to unexceptionally be fatal to the case of the prosecution. Various factors are required to be examined by the court, including the physical and mental condition of the informant, the normal behaviour of a man of reasonable prudence and possibility of an attempt on the part of the informant to falsely implicate an accused. The court has to examine these aspects with caution. Further, the court is required to examine such challenges in the light of the settled principles while keeping in mind as to whether the name of the accused was brought to light as an afterthought or on the very first possible opportunity. 17. The court shall also examine the role that has been attributed to an accused by the prosecution. The informant might not have named a particular accused in the FIR, but such name might have been revealed at the earliest opportunity by some other witnesses and if the role of such an accused is established, then the balance may not tilt in favour of the accused owing to such omission in the FIR. 18. The court has also to consider the fact that the main purpose of the FIR is to satisfy the police officer as to the commission of a cognizable offence for him to conduct further investigation in accordance with law. The primary object is to set the criminal law into motion and it may not be possible to give every minute detail with unmistakable precision in the FIR. The FIR itself is not the proof of a case, but is a piece of evidence which could be used for corroborating the case of the prosecution. The FIR need not be an encyclopaedia of all the facts and circumstances on which the prosecution relies. It only has to state the basic case. The attending circumstances of each case would further have considerable bearing on application of such principles",512,PRE_RELIED
C2340_c9,C2340,case,9,"used for corroborating the case of the prosecution. The FIR need not be an encyclopaedia of all the facts and circumstances on which the prosecution relies. It only has to state the basic case. The attending circumstances of each case would further have considerable bearing on application of such principles to a given situation. Reference in this regard can be made to State of U.P. v. Krishna Master 2010 Indlaw SC 570 and Ranjit Singh v. State of M.P."" Therefore, the contention of the appellant that since his name did not appear in the FIR, he is entitled to acquittal, is not maintainable. We accordingly, answer this point in favour of the respondent. Answer to point no. 2 16. It is the case of the prosecution that P.W. 3, the grandmother of the accused had sent the child to see whether the floor was grinded. However, when the child did not return for some time, P.W. 3 went home. At this juncture, there is evidence through PW 5 and PW 12 who were employees under the accused that the accused took the child to the backyard while he unusually permitted PW 12 to go for lunch. Further, the accused could not explain the need of taking an 8 year old child to the backyard. In this aspect of the last seen theory, it has been held by this Court in the case of Kusuma Ankama Rao v. State of Andhra Pradesh, (2008) 13 SCC 257 2008 Indlaw SC 1126 as under: ""10. So far as the last-seen aspect is concerned it is necessary to take note of two decisions of this Court. In State of U.P. v. Satish 2005 Indlaw SC 83 it was noted as follows: ""22. The last-seen theory comes into play where the time gap between the point of time when the accused and the deceased were seen last alive and when the deceased is found dead is so small that possibility of any person other than the accused being the author of the crime becomes impossible. It would be difficult in some cases to positively establish that the deceased was last seen with the accused when there is a long gap and possibility of other persons coming in between exists. In the absence of any other positive evidence to conclude that the accused and the deceased were last seen together, it would be hazardous to come to a conclusion of guilt in those cases. In this case there is positive evidence that the deceased and the accused were seen together by witnesses PWs 3 and 5, in addition to the evidence of PW 2."" (emphasis laid by this Court) In Ramreddy Rajesh Khanna Reddy v. State of A.P. 2006 Indlaw SC 144 it was noted as follows: ""27. The last-seen theory, furthermore, comes into play where the time gap between the point of time when the accused and the deceased were last seen alive and the deceased is found dead is so small that possibility of any person other than the accused being the author of the crime",512,PRE_RELIED
C2356_c56,C2356,case,56,"of by posterity. 161. We are also conscious of the fact that admission process in several professional educational institutions has already commenced. Some admissions have been made or are in the process of being made in consonance with the schemes and procedures as approved by Committees and in some cases pursuant to interim directions made by this Court or by the High Courts. This judgment shall not have the effect of disturbing the admissions already made or with regard to which the process has already commenced. The law, as laid down in this judgment, shall be given effect to from the academic year commencing next after the pronouncement of this judgment. 162. It is for the Central Government, or for the State Governments, in the absence of a Central legislation, to come out with a detailed well thought out legislation on the subject. Such a legislation is long awaited. States must act towards this direction. Judicial wing of the State is called upon to act when the other two wings, the Legislature and the Executive, do not act. Earlier the Union of India and the State Governments act, the better it would be. The Committees regulating admission procedure and fee structure shall continue to exist, but only as a temporary measure and an inevitable passing phase until the Central Government or the State Governments are able to devise a suitable mechanism and appoint competent authority in consonance with the observations made hereinabove. Needless to say, any decision taken by such Committees and by the Central or the State Governments, shall be open to judicial review in accordance with the settled parameters for the exercise of such jurisdiction. 163. Before parting, we would like to place on record our appreciation of the valuable assistance rendered by all the learned senior counsel and other counsel appearing in the case and who have addressed us, highlighting very many aspects of the ticklish issues in the field of professional education which have propped up for decision in the light of the 11-Judge Bench decision in Pai Foundation and Constitution Bench decision in Islamic Academy. But for their assistance, the issues would have defied resolution. 164. All the petitions, Civil Appeals and IAs shall now be listed before appropriate Benches for hearing. Order accordingly.",379,PRE_RELIED
C2369_c1,C2369,case,1,"be a valid differentiation. In that case different pay-scales fixed for Stenographers (Grade I) working in the Central Secretariat and those attached to the heads' of subordinate offices on the basis of a recommendation of the Pay Commission was held as not violating Article 14 and as not being contrary to the principle of equal pay for equal work'. This Court also said that the judgment of administrative authorities concerning the responsibilities which attach to the post, and the degree of reliability expected of an incumbent, would be a value judgment of the concerned authorities which, if arrived at bona fide, reasonably and rationally, was not open to interference by the court. 4. In the case of State of U.P. & Ors. v. J.P. Chaurasia & Ors. (1989 1 SCC 121) 1988 Indlaw SC 933 this Court again sounded a note of caution. It pointed out that the Principle of 'equal pay for equal work' has no mechanical application in every case of similar work. Article 14 permits reasonable classification based on qualities or characteristics of persons recruited and grouped together, as against those who are left out. Of course, these qualities or characteristics must have a reasonable relation to the object sought to be achieved. In the case before the Court, the Bench Secretaries in the High Court of Allahabad claimed the same pay as Section Officers. While negativing this claim, the court said that in service matters merit or experience can be e proper basis for classification for the purposes of pay in order to promote efficiency in administration. That apart, a higher pay-scale to avoid stagnation or resultant frustration for lack of promotional avenues is also an acceptable reason for pay differentiation. It observed that although all Bench Secretaries may do the same work, their quality of work may differ. Bench Secretaries (Grade I) are selected by a Selection Committee on the basis of merit with due regard to seniority. A higher pay-scale granted to such Bench Secretaries who are evaluated by competent authority cannot be challenged. 5. In the case of Mewa Ram Kanojia v. All India Institute of Medical Sciences & Ors. (1989 2 SCC 235), 1989 Indlaw SC 690 a classification based on difference in educational qualifications was held as justifying a difference in payscales. This Court further observed that the judgment of the Pay Commission in this regard relating to the nature of the job, in the absence of material to the contrary, should be accepted. Referring to these decisions, this Court in the case of Harbans Lal & Ors. v. State of Himachal Pradesh & Ors. (1989 4 SCC 459) 1989 Indlaw SC 377 summed up the position by stating that a mere nomenclature designating a person as a Carpenter or a Craftsman was not enough to come to the conclusion that he was doing the same work as another Carpenter in regular service. In that case, Carpenters employed by the Himachal Pradesh Handicraft Corporation on daily wages sought parity of wages with Carpenters in regular service. This Court negatived this contention, holding that",512,PRE_RELIED
C2369_c2,C2369,case,2,"not enough to come to the conclusion that he was doing the same work as another Carpenter in regular service. In that case, Carpenters employed by the Himachal Pradesh Handicraft Corporation on daily wages sought parity of wages with Carpenters in regular service. This Court negatived this contention, holding that a comparison cannot be made with counterparts in other establishments with different management or ever in the establishments in different locations though owned by the same management. The quality of work which is produced may be different and even the nature of work assigned may be different. It is not just a comparison of physical activity. The application of the, principle of 'equal pay for equal work' requires consideration of various dimensions of a given job. The accuracy required and the dexterity that the job may entail may differ from job to job. It must be left to be evaluated and determined by an expert body. The latest judgment pointed out in this connection is the decision in the case of Ghaziabad Development Authority & Ors. v Vikram Chaudhary & Ors.(1995 5 SCC 120). 1995 Indlaw SC 1693 6. It is therefore, clear that the quality of work performed by different sets of persons holding different jobs will have to be evaluated. There may be differences in educational or technical qualifications which may have a bearing on the skills which the holders bring to their job although the designation of the job may be the same. There may also be other considerations which have relevance to efficiency in service which may justify differences in payscales on the basis of criteria such as experience and seniority, or a need to prevent stagnation in the cadre, so that good performance can be elicited from persons who have reached the top of the pay-scale. There may be various other similar considerations which may have a bearing on efficient performance in a job. This Court has repeatedly observed that evaluation of such jobs for the purposes of pay-scale must be left to expert bodies and, unless there are any mala fides, its evaluation should be accepted. 7. This Court in the case of Harbans Lal & Ors. v. State of Himachal Pradesh & Ors. 1989 Indlaw SC 377 (supra) further held that dailyrated workmen who were before the Court in that case were entitled to be paid minimum wages admissible to such workmen as prescribed and not the mimimum in the pay-scale applicable to similar employees in regular service unless the employer had decided to make such minimum in the payscale applicable to the daily-rated workmen. The same position is reiterated in the case of Ghaziabad Development Authority v. Vikram Chaudhary & Ors 1995 Indlaw SC 1693. (supra). 8. The respondents, therefore in the present appeals who are employed on daily wages cannot be treated as on a par with persons in regular service of the State of Haryana holding similar posts. Daily-rated workers are not required to possess the qualifications prescribed for regular workers, nor do they have to fulfil the requirement relating to age",512,PRE_RELIED
C2375_c2,C2375,case,2,"Langkumer and Nabanita Barauh a nurse in the Jorhat Mission Hospital, have been fully corroborated by PW-1 and PW-8. 12. We have gone through the evidence and we find that the statement of PW-6 Dr. Langkumer and PW-7 Nabanita Baruah that the victim made a dying declaration that her husband poured kerosene oil on her and set her on fire has been fully corroborated by PW-1 and PW-8. 13. Mr. Goswami strenuously argued that the evidence of PW-6 Dr. Langkumer cannot be believed because PW-6 did not inform the police about the dying declaration made by the deceased while she was brought to the hospital. 14. We do not find any force in the submission made by Mr. Goswami. Indisputedly, PW-6 Dr. Langkumer and PW-7 Nabanita Barauh came in contact with the victim only when she was brought to the hospital for treatment. There is nothing on record to show that the victim was known to them. Further, they are not related to the victim nor they are interested witnesses. 15. In that view of the matter, the evidence of PW-6 Dr. Langkumer and PW-7 Nabanita Barauh is a very important piece of evidence and the trial court has rightly held the appellant guilty of the offence punishable u/s. 302 IPC as also affirmed by the High Court. 16. The decision relied on by Mr. Goswami in the case of Surinder Kumar 2011 Indlaw SC 697 (Supra) is distinguishable for the simple reason that the dying declaration fully supports the prosecution version. 17. Moreover on careful scrutiny, the Sessions Court was fully satisfied that the evidence of PW-6 Dr. Langkumer is true and there is no evidence to the contrary that any effort was made by anyone to induce the deceased to make the false statement. Further absence of smell of kerosene oil in the hair of the deceased sent for chemical examination does not render the dying declaration doubtful and unbelievable as held by this Court in the case of State of Rajasthan vs. Kishore - (1996) 8 SCC 217 1996 Indlaw SC 2634. 18. After giving our anxious consideration in the matter, we do not find any infirmity or perversity in the judgment and order of conviction and sentence passed the the trial court and affirmed by the High Court. 19. For the aforesaid reasons, there is no merit in this appeal which is dismissed accordingly. Appeal dismissed",400,PRE_RELIED
C238_c2,C238,case,2,"not re-appreciate or re-weigh evidence and disturb the finding of facts recorded by the Tribunal based on appreciation of evidence. Learned counsel relied upon the judgment of this Court in the case of Chandavarkar Sita Ratna Rao vs. Ashalata S. Guram, (1986) 4 SCC 447 1986 Indlaw SC 516, Birla Corpn. Ltd.. vs. Rajeshwar Mahato and Others, (2001) 10 SCC 611 2000 Indlaw SC 2971 and S.K. Mani vs. M/s. Carona Sahu Company Limited and Ors., (1994) 3 SCC 510 1994 Indlaw SC 1608. 8. Mr. Kavin Gulati, learned senior counsel appearing for the respondent firstly contended that before conciliation, the appellant raised an objection with regard to the jurisdiction of the Tribunal and the matter was finally referred to the Labour Court for adjudication on a limited question as to whether the termination of services of the respondent was justified. According to the learned counsel, the appellant-management cannot raise the question of jurisdiction of the Labour Court. Learned counsel referred to Rule 12 of the Industrial Disputes Rules in support of his contention and relied upon the decision of this Court in the case of M/s. U.P. Electric Supply Co., Ltd. vs. The Workmen of M/s. S.N. Choudhary Contractors and Anr., (1960) 3 SCR page 189 1960 Indlaw SC 209. Mr. Gulati, learned senior counsel also relied upon the decision of this Court in the case of TISCO Ltd. v. State of Jharkhand, (2014) 1 SCC 536 2013 Indlaw SC 605, and Bhogpur Coop Sugar Mills Ltd. vs. Harmesh Kumar, (2006) 13 SCC 28 2006 Indlaw SC 842, for the proposition that the Labour Court has limited jurisdiction to adjudicate the disputes referred to it and not to enter into any other question that may be raised in the reference. 9. We have heard learned counsel for both the parties and considered the relevant facts and the law applicable thereto. The admitted facts are that at the relevant time, the respondent was working as a Fleet Supervisor and drawing a salary of Rs. 7716/-. Initially, he was appointed as a technician Grade-III in 1995 on the salary of Rs. 2600/- per month and after getting increment his salary was increased. By giving one month's salary, in lieu of the notice, his services were terminated. 10. It appears that the appellant raised a preliminary objection before the Labour Court that the respondent was not a Labour as defined u/s. 2(z) of the said Act and the Deputy Labour Commissioner, Lucknow, who had referred the present case, was not competent for this purpose. The Labour Court recorded the evidence adduced by both the appellant and the respondent and discussed the evidence, and elaborately considered the case of the parties. The Labour Court finally recorded finding that the respondent is not a workman within the meaning of S. 2(z) of the Act. Paras 13 to 15 of the order are reproduced hereinbelow:- ""13. The statement of the Applicant is that although he was given the post in the name of Fleet Executive and he was posted at the warehouse at Lucknow, however practically he",512,PRE_RELIED
