chunk_id,doc_id,doc_type,chunk_idx,text,word_count,role
C2571_c6,C2571,case,6,"of Section 304B IPC, the essential ingredients are as follows: (i) The death of a woman should be caused by burns or bodily injury or otherwise than under a normal circumstance. (ii) Such a death should have occurred within seven years of her marriage. (iii) She must have been subjected to cruelty or harassment by her husband or any relative of her husband. (iv) Such cruelty or harassment should be for or in connection with demand of dowry. (v) Such cruelty or harassment is shown to have been meted out to the woman soon before her death. Section 113B of the Evidence Act is also relevant for the case at hand. Both Section 304B IPC and Section 113B of the Evidence Act were inserted as noted earlier by Dowry Prohibition (Amendment) Act 43 of 1986 with a view to combat the increasing menace of dowry deaths. Section 113B reads as follows: ""113B. Presumption as to dowry death.-When the question is whether a person has committed the dowry death of a woman and it is shown that soon before her death such woman had been subjected by such person to cruelty or harassment for, or in connection with, any demand for dowry, the Court shall presume that such person had caused the dowry death. Explanation. For the purposes of this section, 'dowry death' shall have the same meaning as in Section 304B of the Indian Penal Code (45 of 1860)."" The necessity for insertion of the two provisions has been amply analysed by the Law Commission of India in its 21st Report dated 10-8-1988 on ""Dowry Deaths and Law Reform"". Keeping in view the impediment in the pre-existing law in securing evidence to prove dowry-related deaths, the legislature thought it wise to insert a provision relating to presumption of dowry death on proof of certain essentials. It is in this background that presumptive Section 113B in the Evidence Act has been inserted. As per the definition of ""dowry death"" in Section 304B IPC and the wording in the presumptive Section 113B of the Evidence Act, one of the essential ingredients, amongst others, in both the provisions is that the woman concerned must have been ""soon before her death"" subjected to cruelty or harassment ""for or in connection with the demand of dowry"". Presumption under Section 113B is a presumption of law. On proof of the essentials mentioned therein, it becomes obligatory on the court to raise a presumption that the accused caused the dowry death. The presumption shall be raised only on proof of the following essentials: (1) The question before the court must be whether the accused has committed the dowry death of the woman. (This means that the presumption can be raised only if the accused is being tried for the offence under Section 304B IPC.) (2) The woman was subjected to cruelty or harassment by her husband or his relatives. (3) Such cruelty or harassment was for or in connection with any demand for dowry. (4) Such cruelty or harassment was soon before her death."" Similar observation was made by",512,ISSUE
C2591_c1,C2591,case,1,"was further submitted that the onus is on the person who claims to have rendered more than 240 days of service to establish it. The Labour Court and the High Court erroneously held that it was for the employer to establish that the claimants-workmen had not completed 240 days of service 6. Learned counsel for the respondents on the other hand submitted that after analyzing the factual position in detail the Labour Court and the High Court have arrived at the correct conclusion. 7. In a large number of cases the position of law relating to the onus to be discharged has been delineated. In Range Forest Officer v. S.T. Hadimani (2002 (3) SCC 25 2002 Indlaw SC 843), it was held as follows: ""2. In the instant case, dispute was referred to the Labour Court that the respondent had worked for 240 days and his service had been terminated without paying him any retrenchment compensation. The appellant herein did not accept this and contended that the respondent had not worked for 240 days. The Tribunal vide its award dated 10.8.1998 came to the conclusion that the service had been terminated without giving retrenchment compensation. In arriving at the conclusion that the respondent had worked for 240 days the Tribunal stated that the burden was on the management to show that there was justification in termination of the service and that the affidavit of the workman was sufficient to prove that he had worked for 240 days in a year. 3. For the view we are taking, it is not necessary to go into the question as to whether the appellant is an industry or not, though reliance is placed on the decision of this Court in State of Gujarat v. Pratamsingh Narsinh Parmar (2001) 9 SCC 713 2001 Indlaw SC 20517. In our opinion the Tribunal was not right in placing the onus on the management without first determining on the basis of cogent evidence that the respondent had worked for more than 240 days in the year preceding his termination. It was the case of the claimant that he had so worked but this claim was denied by the appellant. It was then for the claimant to lead evidence to show that he had in fact worked for 240 days in the year preceding his termination. Filing of an affidavit is only his own statement in his favour and that cannot be regarded as sufficient evidence for any court or tribunal to come to the conclusion that a workman had, in fact, worked for 240 days in a year. No proof of receipt of salary or wages for 240 days or order or record of appointment or engagement for this period was produced by the workman. On this ground alone, the award is liable to be set aside. However, Mr. Hegde appearing for the Department states that the State is really interested in getting the law settled and the respondent will be given an employment on compassionate grounds on the same terms as he was allegedly engaged prior to his",512,ISSUE
C2603_c3,C2603,case,3,"the deceased was a stranger; (viii) whether there was any grave and sudden provocation, and if so, the cause for such provocation; (ix) whether it was in the heat of passion; (x) whether the person inflicting the injury has taken undue advantage or has acted in a cruel and unusual manner; (xi) whether the accused dealt a single blow or several blows. The above list of circumstances is, of course, not exhaustive and there may be several other special circumstances with reference to individual cases which may throw light on the question of intention"". 15. This Court has re-iterated the same view in Sridhar Bhuyan v. State of Orissa, AIR 2004 SC 4100 2004 Indlaw SC 581; and Gali Venkataiah v. State of Andhra Pradesh, AIR 2008 SC 462 2007 Indlaw SC 1128. 16. It is not the case even in any of the dying declarations that the appellant had premeditated or pre-planned his actions or was having any information prior to the incident that the deceased would be found with his sister Sandhya at the place of occurrence. Their meeting might have been taken by the appellant as temerity. Therefore, it is a clear cut case of loss of self control and in the heat of passion, the appellant caused injuries to Prashant (deceased). By no means, can it be held to be a case of premeditation. The appellant did not cause all the injuries on the vital part of the body. Nor the appellant caused the fatal injury No.1 with full force, otherwise the said injury could have been very deep. On examining the weapon, Dr. Amit Kumar (PW.1) opined that injury Nos. 1, 2 and 3 could be caused by handle of the knife. Death of Parshant (deceased) was not instantaneous rather he died on third day of the incident. The appellant has not taken any undue advantage or acted in cruel or in unusual manner. 17. Undoubtedly, injury No.1 had been caused on the vital part of the body of the deceased but it must also be borne in mind that when a person loses his sense he may act violently and that by itself may not be a ground to be considered against him while determining the nature of the offence. Each case is to be considered on its own facts, however, taking a holistic view of the matter. In such a case, the entire attending circumstances must be taken into consideration in order to find out the nature of the actual offence committed. (See: Kailash v. State of M.P., (2006 (11) SCC 420 2006 Indlaw SC 1421; and Karuppusamy & Anr. v. State of Tamil Nadu, (2006) 11 SCC 459.) 17 2006 Indlaw SC 1011. 18. Thus, the facts and circumstances of the case require alteration of conviction of the appellant from Section 302 IPC to Section 304 Part-I IPC and ends of the justice would be met by awarding ten years rigorous imprisonment to the appellant. Ordered accordingly. The appeal is disposed of. Appeal disposed of",503,ISSUE
C262_c1,C262,case,1,"in any other case. It is the correctness of that order that is in issue before us. 5. Shri R. Mohan, the learned Senior Counsel for the State submitted that the documents in question were not placed before the Advisory Board as it met on 8-7-1997 and they were sent by the sponsoring authority to the Government on 14-7-1997. From the order under appeal, it is seen that the following documents were furnished to the detenu. (i) anticipatory bail application of co-accused, Abdul Hakim filed on 27-6-1997, (ii) counter-affidavit of the Customs Department dated 30-6-1997 filed in the High Court in the Crl. OA filed by Abdul Hakim, (iii) application filed by the detenu before the learned Chief Metropolitan Magistrate, Chennai as further development documents. In view of the categorical statement made by the Government Pleader before the High Court, which is recorded in the judgment under appeal referred to above, and in view of the fact that those documents came into being in June 1997 before the meeting of the Advisory Board, we are not inclined to accept the submission of the learned counsel. 6. It is next contended by Shri Mohan that by giving additional documents to the detenu, even though not asked for by him, none of his rights is violated. 7. The question that arises here is whether the course of action adopted by the State Government in sending the documents in question to the detenu has infringed any right of the petitioner. 8. Two valuable safeguards for the detenu are incorporated in clause (5) of Article 22 of the Constitution of India. It reads thus: ""22. (5) When any person is detained in pursuance of an order made under any law providing for preventive detention, the authority making the order shall, as soon as may be, communicate to such person the grounds on which the order has been made and shall afford him the earliest opportunity of making a representation against the order."" 9. The provision extracted above obliges the detaining authority to communicate to the person detained the grounds on which the order of detention has been made and to afford him the earliest opportunity of making a representation against the order. The principle of natural justice of affording an opportunity of being heard is thus embedded in clause (5) of Article 22 of the Constitution, albeit opportunity of being heard is afforded after making the order of detention but before confirming the same as the authority has the power to revoke, cancel or confirm the order. Therefore, there is no necessity to invoke the principle of natural justice, dehors Article 22(5) of the Constitution in this case as the grievance of the first respondent can be dealt with under that provision. 10. The principle laid down by the Constitution Bench of this Court in State of Bombay v. Atma Ram Shridhar Vaidya is that while ""additional grounds"" cannot be given after the grounds are furnished in the first instance, but particulars of the facts mentioned or indicated in the grounds already conveyed stand on a",512,ISSUE
C2621_c2,C2621,case,2,"has been working for a long time as he was appointed only for a limited period in January 1976. (ii) As one month's salary has been paid to him, the requirements of Section 6N of the Act stood satisfied. (iii) In view of the delay in raising the industrial dispute on the part of the appellant, the respondent was not in a position to produce the relevant documents and, thus, was gravely prejudiced. (iv) In any event, the award of reinstatement in service was wholly unwarranted. 9. Appellant was appointed as a Conductor from time to time. The Labour Court, in its award, proceeded on the basis that he had been working continuously from 1972 to 1976. It failed to notice the admission of the appellant that his appointment used to be a need based one. The Labour Court did not arrive at a finding of fact that periodical appointment and termination of the services of the appellant was either mala fide or the same was being resorted to by way of unfair labour practice so as to deprive the workman from obtaining his legal dues. 10. If the contention of the respondent that the appellant was appointed on 2.1.1976 for a period of three months only and he had been given one month's notice before terminating his services, in our opinion, the labour court was wholly incorrect in awarding his reinstatement with back wages and continuity of service. Section 6N of the Act reads thus : ""6-N.Conditions precedent to retrenchment of workmen. No workman employed in any industry who has been in continuous service for not less than one year under an employer shall be retrenched by that employer until (a) the workman has been given one month's notice in writing indicating the reasons for retrenchment and the period of notice has expired or the workman has been paid in lieu of such notice wages for the period of notice : Provided that no such notice shall be necessary if the retrenchment is under an agreement which specifies a date for the termination of service; (b) the workman has been paid, at the time of retrenchment, compensation which shall be equivalent to fifteen days' average pay for every completed year of service or any part thereof in excess of six months, and (c) notice in the prescribed manner is served on the State Government.""The pre-condition for applicability of the said provision is working for a continuous period of not less than one year. 11. It was contended by the respondent in its written statement that there was a specified date for termination of service. The question as to whether the appellant had been continuing to work for a period of one year has not been determined by the Labour Court. 12. Only when the services of an employee continues for a period of more than one year, apart from the notice pay, he becomes entitled to be paid compensation equivalent to 15 days' wage for every completed year of service or any part thereof in excess of six months. 13. The",512,ISSUE
C2634_c2,C2634,case,2,"posts of primary school teachers in six different districts in the State of Rajasthan commenced in the year 1998-99, award of bonus marks based on the domicile of the candidates once again came under challenge before the High Court. The immediate provocation for the challenge was provided by a Circular dated 10th June, 1998 issued by the Department of Rural Development and Panchayati Raj which prescribed the procedure to be followed for making selections and appointments against the available vacancies including the method for determination of merit based on educational qualifications of the candidates and award of bonus marks depending upon whether the candidates were domiciled in Rajasthan and residents of an urban or rural area of the State. The circular said: ""This year, determination of merit has been amended and determination of merit will be done as follows: I. Marks for educational qualification II. Fixation of bonus marks for domiciles 5. Some of the candidates who hailed from outside the districts hence not eligible for the award of bonus marks filed writ petitions before the High Court of Rajasthan challenging the circular in so far as the same provided for the award of bonus marks. Those petitions when referred to a Full Bench for an authoritative pronouncement, culminated in the decision of the High Court in Kailash Chand Sharma's case 2002 Indlaw SC 1748 (supra) in which the High Court held that the question of Constitutional validity of the bonus marks was no longer res integra in view of the judgment of the first Full Bench in Deepak Kumar's case (supra). The second Full Bench in Kailash Chand Sharma's case 2002 Indlaw SC 1748 (supra) accordingly disposed of the writ petitions challenging the circular and the award of bonus marks on the same terms as were stated in the order passed by the first Full Bench in Deepak Kumar's case (supra). The Court said: ""The Full Bench of this court in Full Bench reference in Writ Petition No.1917/95 has already answered the question that arises for consideration in these matters also. These cases are to be disposed of for the very reasons stated in the Full Bench judgment aforementioned and in the same terms making it clear that the employment in the case on hand relates to Panchayat as well as Education. Merely because the employment relates to Panchayat, that does not make any difference in the light of the law laid down in the full bench judgment aforementioned. Ordered accordingly."" (emphasis supplied) 6. It is evident that even when the Full Bench held the award of bonus marks to be unConstitutional the writ-petitioners in reality got no relief from the Court. The matter did not rest there, for after the Full Bench judgment, one more batch of writ petitions came to be disposed of by a learned Single Judge of the High Court by his order dated 26th February, 2001 directing preparation of a fresh merit list of candidates appointed on or before 21st October, 1999 without regard to bonus marks. An appeal filed by the State Government against that",512,ISSUE
C2634_c12,C2634,case,12,"appellants were appointed on account of their superior merit without deletion of the bonus marks. Indeed if anyone with lesser merit had been appointed writ-petitions challenging such appointment should have been filed quickly thereafter and not belatedly as was the position in the instant case. That apart, the affidavit filed by the respondents satisfactorily refutes the contention urged at the Bar by Mr. Bali. The merit position without deletion of bonus marks did not justify the appointment of anyone falling under Category II as they were all lesser in merit than the last candidate appointed in the open general category. We have, therefore, no hesitation in rejecting the contention that the appointments of those falling under Category II were justifiable on any ground independent of the directions issued by this Court in Kailash Chand Sharma's case 2002 Indlaw SC 1748 (supra). It is noteworthy that some of those appointed had even filed affidavits stating that they were parties before this Court which in fact was not the true position. 24. On behalf of the appellant in Civil Appeal arising out of SLP No.31818 of 2012 it was argued that the termination of the services was unjustified having regard to the fact that the said appellant was a writ- petitioner before the High Court alongwith Naval Kishore Sharma and others. Writ Petition No.2200 of 2000 filed by Danveer Singh was allowed by the learned Single Judge of the High Court along with Naval Kishore's case by a common order dated 26th February, 2001. That order was challenged by the State in Writ Appeal No.130 of 2001 but only qua other writ-petitioners comprising the batch. The order passed in the writ petition filed by Danveer Singh never came under challenge before the Division Bench of the High Court. Consequently the order passed by the Division Bench did not pertain to the said appellant nor was he impleaded as a party before this Court in the appeals filed by the State. That being so, the termination of the services of Danveer Singh on the basis that he was not a writ- petitioner before the High Court was not justified argued the learned counsel. It was contended that what was important was whether the appellant was the writ-petitioner before the High Court out of which the judgment in Naval Kishore's case (supra) arose. The fact that the State had not chosen to challenge the order passed in favour of Danveer Singh could not place the said appellant in a more disadvantageous position than those against whom the State had filed the appeal first before the Division Bench of the High Court and later before this Court. 25. There is, in our opinion, considerable merit in the submission made by learned counsel for the appellant Danveer Singh. Even Mr. Mangal Sharma appearing for the respondent fairly conceded that on a true and proper construction of the order of this Court in Kailash Chand Sharma's case 2002 Indlaw SC 1748 (supra), the benefit of appointment to Danveer Singh could not be denied merely because the order passed in",512,ISSUE
C2645_c3,C2645,case,3,"be filed in a second appeal before the High Court but the same, in our opinion, by itself may not be sufficient to arrive at a conclusion that the parties were not aware of the consequences thereof. Appellants themselves rely on the provisions of Order XXII Rule 10A of the Code of Civil Procedure, which was inserted by reason of Code of Civil Procedure (Amendment) Act, 1976. It does not, however, provide for consequences. It does not take away the duty on the part of the plaintiff or the appellant, as the case may be, to file an application for condonation of delay in bringing on record the heirs and legal representatives of a deceased plaintiff/appellant or defendant/respondent within the period prescribed. In Union of India v. Ram Charan & Ors. [(1964) 3 SCR 467 1963 Indlaw SC 329], a Three Judge Bench of this Court, held : ""... Of course, the Court, in considering whether the appellant has established sufficient cause for his not continuing the suit in time or for not applying for the setting aside of the abatement within time, need not be over-strict in expecting such proof of the suggested cause as it would accept for holding certain fact established, both because the question does not relate to the merits of the dispute between the parties and because if the abatement is set aside, the merits of the dispute can be determined while, if the abatement is not set aside, the appellant is deprived of his proving his claim on account of his culpable negligence or lack of vigilance. This, however, does not mean that the Court should readily accept whatever the appellant alleges to explain away his default. It has to scrutinize it and would be fully justified in considering the merits of the evidence led to establish the cause for the appellant's default in applying within time for the impleading of the legal representatives of the deceased or for setting aside the abatement. It is true, as contended, that it is no duty of the appellant to make regular enquiries from time to time about the health or existence of the opposite party, but it does not mean that the mere fact of the appellant's coming to know of the respondent's death belatedly will, by itself, justify his application for setting aside the abatement. That is not the law. Rule 9 of O. XXII of the Code requires the plaintiff to prove that he was prevented by any sufficient cause from continuing the suit. The mere allegation about his not coming to know of the death of the opposite party is not sufficient. He had to state reasons which, according to him, led to his not knowing of the death of the defendant within reasonable time and to establish those reasons to the satisfaction of the Court, specially when the correctness of those reasons is challenged by the legal representatives of the deceased who have secured a valuable right on the abatement of the suit."" It was furthermore opined: ""The period of limitation prescribed for making",512,ISSUE
C2658_c1,C2658,case,1,"single judge of the High Court allowed the writ petition relying upon the judgment of this Court in P.S. Ramamohana Rao v. A.P. Agricultural University and another [1997 (8) SCC 350] 1997 Indlaw SC 2029 and the order passed in Writ Petition No. 5438 of 2000 directing that the pay of the writ petitioner be fixed in the scale prescribed for the post of teacher. The Division Bench dismissed the writ appeal preferred by the petitioners primarily on the ground that a large number of Physical Training Instructors have already been granted U.G.C. scale and an order declining relief to the respondent would result in discrimination. The Division Bench also referred to the judgment in P.S. Ramamohana Rao 1997 Indlaw SC 2029 (supra) and held that the respondent cannot be deprived of the benefit of pay scale which has already been extended to other similarly situated Physical Training Instructors employed in the Ayurvedic Colleges. 7. Learned counsel for the appellants referred to the provisions contained in the Madhya Pradesh (Indian Systems of Medicine and Homeopathy) Class III Ministerial Services Recruitment Rules, 1987 (hereinafter referred to as ""the 1987 Rules"") and the Madhya Pradesh Educational Service (Collegiate Branch) Recruitment Rules, 1990 (hereinafter referred to as ""the 1990 Rules"") to contend that recruitment to the posts of Physical Training Instructors and Sports Officers are regulated by different sets of rules. It was argued that holders of the two posts cannot be treated at par for the purpose of fixation of pay in the UGC scale. 8. The learned counsel submitted that the High Court committed serious error by relying upon the ratio of the judgment in P.S. Ramamohana Rao 1997 Indlaw SC 2029 (supra) for the purpose of granting relief to the respondent because the only question considered therein was whether having regard to the nature of duties performed by the appellant therein, a person holding the post of Physical Director in Andhra Pradesh Agricultural University was entitled to be treated as teacher within the meaning of Section 2(n) of the A.P. Agricultural University Act, 1963 (for short 'the 1963 Act') and was, thus, entitled to continue in service till the age of 60 years. Learned counsel stated that benefit of the UGC scales of pay have not been extended to the employees of Ayurvedic Colleges including the members of teaching staff and those governed by the 1987 Rules. On the issue of grant of UGC scale of pay to other Physical Training Instructors, learned counsel invited our attention to para 3(iii) of the rejoinder affidavit, which reads as under:- ""In reply it is submitted that it is correct that on the basis of the orders passed by the High Court some of the Physical Training Instructors have been given UGC pay scales but this has been done in compliance of the orders passed by the High Court and the same could not be challenged on the ground that the appeal had become time barred and orders could not be challenged because of the advise received at the relevant time. Subsequently, it has been",512,ISSUE
C2659_c3,C2659,case,3,"construed them as reduction in rank and challenged the same in a writ petition in the High Court of Calcutta on September 19, 1966. Many a ground was urged contending, inter alia, that there was reduction in rank. The High Court did not accept the contention and dismissed the writ petition. It was contended before this Court on behalf of the appellant that the reversion being in the nature of penalty, the procedure u/art. 311(2) was required to be followed and as there was gross violation of the same, the order passed by the Government of India could not be sustained. The said submission was countered by the Government of India urging, inter alia, that he was on deputation and the deputation could be terminated at any time; that his order of appointment clearly showed that the appointment was ""until further orders""; that he had no right to continue in Government of India if his services were not required and his reversion to his parent State did not amount either to any reduction in rank or a penalty and, therefore, the order was quite legal and justified. 10. The Court, as is evident, referred to various Rules in vogue, the Rules of Indian Administrative Service (Cadre Rules), especially the ""Constitution of Cadres"", ""Strength of Cadres"", ""Deputation of cadre officers"" and adverted to the concept of 'permanent post', 'temporary post' and 'tenure post' and addressing the issue from various angles, held thus: ""11. The position that emerges is that the cadres for the Indian Administrative Services are to be found in the States only. There is no cadre in the Government of India. A few of these persons are, however, intended to serve at the Centre. When they do so they enjoy better emoluments and status. They rank higher in the service and even in the Warrant of Precedence of the President. In the States they cannot get the same salary in any post as Secretaries are entitled to in the Centre. The appointments to the Centre are not in any sense a deputation. They mean promotion to a higher post. The only safeguard is that many of the posts at the Centre are tenure posts. Those of Secretaries and equivalent posts are for five years and for lower posts the duration of tenure is four years. 12. Now, Das held one of the tenure posts. His tenure ordinarily was five years in the post. He got his Secretaryship on July 30, 1964 and was expected to continue in that post for five years, that is, till 29th July, 1969. The short question in this case is whether his reversion to the Assam State before the expiry of the period of his tenure to a post carrying a smaller salary amounts to reduction in rank and involves a stigma upon him."" 11. After so stating, the Court adverted to the concept of reversion and stigma and in the ultimate eventuate ruled that: ""16. We have shown above that he was holding a tenure post. Nothing turns upon the words of the notification ""until",512,ISSUE
C2659_c8,C2659,case,8,"purpose of analogy. In the said case, the appellant, formerly a Chief Justice of the Orissa High Court was appointed as the Lokpal under the Orissa Lokpal and Lokayuktas Act, 1970. The said enactment was repealed by the Orissa Lokpal and Lokayuktas (Repeal) Ordinance, 1992 which came into effect on 16.7.1992. He ceased to hold the office of Lokpal. The said Ordinance was subsequently replaced by the Orissa Lokpal and Lokayuktas (Repeal) Act, 1992. The appellant therein filed a writ petition before the High Court contending that he incurred certain disabilities in ceasing to hold office being ineligible for further employment under the State Government or any other employment under an office in any such local authority, corporation, government company or society, which is subject to the control of the State Government and which is notified by the Government in that behalf. He claimed for compensation for loss of salary for the remainder period of his tenure as Lokpal, pension with effect from 16-7-1992 as per Rule 7 of the Orissa Lokpal (Conditions of Service) Rules, 1984, refund of the amount of pension deducted from his salary during the period 17-8- 1989 to 16-7-1992 and payment of encashment value of unutilised leave which accrued to him during the period 17.8.1989 to 16.7.1992. 21. The High Court declined to grant him the compensation for loss of salary; but certain other reliefs were granted by the High Court which need not be referred to. This Court adverted to the issue whether the appellant was entitled to any compensation for loss of salary for the remainder period of his tenure as Lokpal, which stood curtailed by latter enactment. The Court also took note of the fact of repeal, abolition of post and ultimately opined that in the obtaining factual matrix therein, adequate compensation should be granted and the compensation should be the loss of his salary for the remainder tenure for which he would have held the office of Lokpal. 22. We will be failing in our duty, inter alia, if we do not state the rationale behind that direction. It is as follows: ""9. There are two ways of understanding the effect of abolition of the office of Lokpal, which resulted in curtailment of the tenure of the office of the appellant. One is that the appellant having held the office at least for some time is subject to all the restrictions arising under the provisions of the Act, including those which debar him from holding any office on his ceasing to be Lokpal. The other point of view could be that on the abolition of the post the restrictions as to holding of office on the appellant ceasing to be the Lokpal will not be attached to him. The latter view, if taken, would lead to incongruous results because the incumbent in the Office of the Lokpal, having functioned as such at least for some time, would have dealt with many matters and, therefore, to maintain the purity of that office, the restrictions imposed under the Act should be maintained. The only other",512,ISSUE
C2660_c0,C2660,case,0,"Dayaram Asanand Gursahani v State of Maharashtra and Others Supreme Court of India 22 February 1984 C.A. No. 435 of 1983 The Judgment was delivered by: E. S. Venkataramiah, J. 1. The two questions urged in this appeal filed against the judgment of the High Court of Bombay are whether the appellant is entitled to reckon for purposes of his seniority in the cadre of District Judges the period during which he had worked as an Assistant Judge in accordance with the proviso to sub-cl. (b) of cl. (i) of sub-Rule (2) of Rule 5 of the Bombay Judicial Service Recruitment Rules, 1956 (hereinafter referred to as 'the Rules') and whether the appellant is entitled to get the salary and allowances in the selection grade scale or to be posted as an Inspecting Judge. Both the contentions were negatived by the High Court in a writ petition filed u/art. 226 of the Constitution. This appeal by special leave is preferred against the judgment of the High Court. 2. The appellant was enrolled as an advocate on December 14, 1951. In response to a notification inviting applications for the purpose of recruiting members of the Bar directly as District Judges under Rule 5 (2) (i) (b) of the Rules, the appellant made an application for considering his case also for recruitment as a District Judge. Ultimately five persons were selected and appointed as Assistant Judges by notification issued on January 2, 1967 and the appellant was one of them. All of them were first posted as Assistant Judges as per the proviso to Rule 5 (2) (i) (b) of the Rules. On February 19, 1973, the appellant was appointed to officiate in the cadre of District-Judges. He was confirmed as a District Judge with effect from August 1, 1975 as per notification No. A 1274/75 dated December 9, 1975. The seniority of the appellant in the cadre of District Judges was fixed on the basis of his actual appointment as District Judge in April, 1973. The first contention of the appellant is that on a true construction of Rule 5 (2) (i) (b) of the Rules, he should be deemed to have entered the cadre of District Judges when he was initially recruited as a District Judge and posted as an Assistant Judge under the proviso to Rule 5(2) (i) (b) of the Rules. This claim of the appellant has been rejected by the High Court. We do not propose to consider this contention on the ground of laches as we do not find any satisfactory explanation for the delay of nearly nine years on the part of the appellant in questioning the correctness of the seniority assigned to him in the year 1973. 3. We shall, however, confine this appeal to the second question namely, whether the appellant is entitled to the salary and allowances said to be payable to District Judges in the selection grade. In order to decide the above question, it is necessary to deal with the Constitution of the Judicial Service in the State of Maharashtra. The Judicial",512,ISSUE
C2660_c1,C2660,case,1,"second question namely, whether the appellant is entitled to the salary and allowances said to be payable to District Judges in the selection grade. In order to decide the above question, it is necessary to deal with the Constitution of the Judicial Service in the State of Maharashtra. The Judicial Service of the State of Maharashtra consists of two branches namely, (i) the Junior Branch and (ii) the Senior Branch. The Junior Branch consists of the following Class I Officers-(i) Judges of the Small Causes Courts at places other than Bombay, (ii) Civil Judges (Senior Division), (iii) Judges of the Small Causes Court at Bombay and Metropolitan Magistrates and (iv) Civil Judges (Junior Division) and Judicial Magistrates of the First Class. The Senior Branch consists of (i) District Judges, (ii) the Principal Judge and Judges of the Bombay City Civil Court, (iii) the Chief Judge and the Addl. Chief Judge of the Small Causes Court, Bombay, (iv) the Chief Presidency Magistrate and the Additional Chief Presidency Magistrate, Bombay and (v) the Assistant Judges. The Metropolitan Magistrate, Juvenile Court, Bombay is also a member of the Maharashtra Judicial Service. Rule 4 of the Rules provides for the method of appointment to the post in the Junior Branch including Metropolitan Magistrates, Juvenile Court, Bombay, Rule 5 of the Rules deals with the method of recruitment to the Senior Branch. 4. Sub-rule (2) of Rule 5 of the Rules relates to the recruitment to the cadre of District Judges and Judges of the Bombay City Civil Court. It reads: ""5,(2) District Judges and Judges of the Bombay City Civil Court. (i) District Judges.-Appointments to the posts of District Judges shall be made by the Governor- (a) in consultation with the High Court by promotion from the members of the Junior Branch who have ordinarily served as Assistant Judges, and (b) on the recommendation of the High Court from members of the Bar who have practised as Advocates or Pleaders for not less than seven years in the High Court, or Courts subordinate thereto: Provided that persons recruited at the age of not more than forty-five years, fifty years in the case of a person belonging to a community recognised as backward by Government for the purposes of recruitment shall first be appointed to work as Assistant Judge for such period as may be decided by Government on the merits of his case on the recommendations of the High Court before he is appointed as a District Judge: Provided further that ordinarily the proportion of posts filled in by promotion, u/cl. (a) and those by appointment from members of the Bar under cl. (b) shall be 50: 50."" 5. It may be noted here that there is no separate cadre of selection grade District Judges or of Inspecting District Judges referred to in the Rules which are framed under the proviso to Art. 309 of the Constitution. The scale of pay of District Judges prior to July 1, 1962 was Rs. 900-50- 1000-60-1600-50-1800. 6. On October 21, 1963 on the recommendation of the High Court, the",512,ISSUE
C2668_c2,C2668,case,2,"proceedings u/s. 11 of the Act. It further contends that s. 11 of the Act does not contemplate 'reference of disputes' by the Chief Justice or his designate; and the High Court committed a serious error in holding that in the absence of a reference by the court, the arbitrator had no jurisdiction to entertain a counter claim, by following its earlier decision in Charuvil Koshy Verghese 1998 Indlaw MUM 8222 (supra), rendered with reference to s. 20 of the old Act, which is materially different from s. 11 of the new Act. The respondent supported the decision of the High Court, contending that having regard to the provisions of s. 21 of the Act, an arbitrator will have jurisdiction to decide only those disputes which were raised and referred to him by the court. 9. Therefore the question that arises for our consideration is as under: ""Whether the respondent in an arbitration proceedings is precluded from making a counter-claim, unless a) it had served a notice upon the claimant requesting that the disputes relating to that counter-claim be referred to arbitration and the claimant had concurred in referring the counter claim to the same arbitrator; and/or b) it had set out the said counter claim in its reply statement to the application u/s. 11 of the Act and the Chief Justice or his designate refers such counter claim also to arbitration. What is 'Reference to arbitration'"" 10. 'Reference to arbitration' describes various acts. Reference to arbitration can be by parties themselves or by an appointing authority named in the arbitration agreement or by a court on an application by a party to the arbitration agreement. We may elaborate. ""(a) If an arbitration agreement provides that all disputes between the parties relating to the contract shall be referred to arbitration and that the decision of the arbitrator shall be final and binding, the 'reference' contemplated is the Act of parties to the arbitration agreement, referring their disputes to an agreed arbitrator to settle the disputes. (b) If an arbitration agreement provides that in the event of any dispute between the parties, an authority named therein shall nominate the arbitrator and refer the disputes which required to be settled by arbitration, the 'reference' contemplated is an act of the appointing authority referring the disputes to the arbitrator appointed by him. (c) Where the parties fail to concur in the appointment of arbitrator/s as required by the arbitration agreement, or the authority named in the arbitration agreement failing to nominate the arbitrator and refer the disputes raised to arbitration as required by the arbitration agreement, on an application by an aggrieved party, the court can appoint the arbitrator and on such appointment, the disputes between the parties stand referred to such arbitrator in terms of the arbitration agreement."" 11. Reference to arbitration can be in respect of all disputes between the parties or all disputes regarding a contract or in respect of specific enumerated disputes. Where 'all disputes' are referred, the arbitrator has the jurisdiction to decide all disputes raised in the pleadings subject",512,ISSUE
